product_id,description,image_path
8402,ADIDAS Men Ab Gr Tee 2 Black T-Shirts,../data/RAW/images/8402.jpg
16821,Little Miss Women Printed Purple T-shirt,../data/RAW/images/16821.jpg
19055,Aurelia Women Solid Black Kurta,../data/RAW/images/19055.jpg
26688,Puma Men Harz Olive Sandals,../data/RAW/images/26688.jpg
6598,Spykar Women Round Neck Blue Top,../data/RAW/images/6598.jpg
28712,W Women Printed Blue Kurta,../data/RAW/images/28712.jpg
50608,Chromozome Men Grey Melange Brief,../data/RAW/images/50608.jpg
22228,Little Miss Women Sunshine Yellow T-shirt,../data/RAW/images/22228.jpg
19869,ADIDAS Men Wires Green Flip Flops,../data/RAW/images/19869.jpg
25831,Diva Women Printed White Kurta,../data/RAW/images/25831.jpg
15698,Black coffee Men Micheal Blue Slim Fit Shirt,../data/RAW/images/15698.jpg
32886,Allen Solly Woman Printed Peach Top,../data/RAW/images/32886.jpg
33954,ADIDAS Men Clima Blue Polo T-shirt,../data/RAW/images/33954.jpg
58465,Fossil Men Black Belt,../data/RAW/images/58465.jpg
52963,FNF Printed Red Sari,../data/RAW/images/52963.jpg
39452,Diva Women Printed Blue Kurta,../data/RAW/images/39452.jpg
38580,Nike Men Printed Tennis White T-shirt,../data/RAW/images/38580.jpg
33168,Sepia Women White Top,../data/RAW/images/33168.jpg
44806,Spykar Women Blue T-Shirt,../data/RAW/images/44806.jpg
11836,Playboy Men Casual Blue Casual Shoes,../data/RAW/images/11836.jpg
44208,iPanema Women Blue Flip Flops,../data/RAW/images/44208.jpg
58657,ALayna Women Green Kurta,../data/RAW/images/58657.jpg
39660,Lotto Men White Sports Shoes,../data/RAW/images/39660.jpg
32288,Q&Q Men White Dial Watch,../data/RAW/images/32288.jpg
34943,Fabindia Printed Cream Cotton Silk Dupatta,../data/RAW/images/34943.jpg
19267,Guess Men Chase Steel Watch,../data/RAW/images/19267.jpg
55148,Lakme True Wear Freespirit Nail Polish D416,../data/RAW/images/55148.jpg
35891,Jungle Book Boys Ponya 11 Yellow T-shirt,../data/RAW/images/35891.jpg
22826,Woodland Men Brown Casual Shoes,../data/RAW/images/22826.jpg
49517,Police Men White Dial Chronograph Watch PL13092JS-04,../data/RAW/images/49517.jpg
43811,Royal Diadem Green Earrings,../data/RAW/images/43811.jpg
28520,Nike Men Breakline Grey Track Pants,../data/RAW/images/28520.jpg
55974,ColorBar Velvet Matte Special Mauve Lipstick 64M,../data/RAW/images/55974.jpg
7678,Wrangler Women Pink Secret Socks,../data/RAW/images/7678.jpg
58233,Baggit Women Olive Wallet,../data/RAW/images/58233.jpg
20329,Mother Earth Men Printed Black Kurta,../data/RAW/images/20329.jpg
4499,Lotto Men's Chamonix Grey Shoe,../data/RAW/images/4499.jpg
24789,Lino Perros Women Leatherite Brown Bag,../data/RAW/images/24789.jpg
14920,Mr. Men Men Music Rocks LT.Grey Tshirts,../data/RAW/images/14920.jpg
39204,Catwalk Women Red Flats,../data/RAW/images/39204.jpg
19603,United Colors of Benetton Women Black T-shirt,../data/RAW/images/19603.jpg
8254,Fastrack Red Printed Tote Bag,../data/RAW/images/8254.jpg
28978,Biba Women White Churidar Kurta with Dupatta,../data/RAW/images/28978.jpg
9386,Nike Women Black Shoes,../data/RAW/images/9386.jpg
13339,Gini and Jony Kids Girls Solid Black Skirts,../data/RAW/images/13339.jpg
31855,Titan Men White Dial Watch,../data/RAW/images/31855.jpg
29096,M tv Women Black Sunglasses,../data/RAW/images/29096.jpg
28144,Jockey SPORT Men White Shorts 9411,../data/RAW/images/28144.jpg
17799,Chhota Bheem Kids Boy Men Journey to Petra Orange Tshirt,../data/RAW/images/17799.jpg
8066,Fastrack Men Non Leather Brown Wallet,../data/RAW/images/8066.jpg
19431,Quiksilver Men Grey Ashland Cargo Shorts,../data/RAW/images/19431.jpg
7812,Puma Men's Mid Evo Leather Blue Pattot Green Shoe,../data/RAW/images/7812.jpg
46309,Fossil Men Quartz Blue Dial Chronograph Watch CH2731,../data/RAW/images/46309.jpg
34729,Baggit Women Blue Handbag,../data/RAW/images/34729.jpg
28376,Idee Men Grey Sunglasses,../data/RAW/images/28376.jpg
9988,Nike Men As Rafa Ace T Blue T-Shirts,../data/RAW/images/9988.jpg
58001,Latin Quarters Women Black Printed Dress,../data/RAW/images/58001.jpg
57875,Biotique Bio Almond Oil Soothing Face & Eye Makeup Cleanser,../data/RAW/images/57875.jpg
41910,Playboy Men New York Fragrance Gift Set,../data/RAW/images/41910.jpg
20927,Fastrack Unisex Polyester Black HandBag,../data/RAW/images/20927.jpg
37990,New Hide Unisex Black Antique Passport Holder,../data/RAW/images/37990.jpg
57049,Elle Women Black A-Line Dress,../data/RAW/images/57049.jpg
25469,Nike Women Ballista II Silver Sports Shoes,../data/RAW/images/25469.jpg
39036,Belmonte Men Black Bright Assorted Cufflinks,../data/RAW/images/39036.jpg
37930,Mineral Women Brown Skirt,../data/RAW/images/37930.jpg
38144,Wildcraft Men Black Wallet,../data/RAW/images/38144.jpg
53449,ADIDAS Women White Flip Flops,../data/RAW/images/53449.jpg
38978,Arrow Men Lavender Shirt,../data/RAW/images/38978.jpg
59173,Fortune Men Black Formal Shoes,../data/RAW/images/59173.jpg
56907,HM Women Black Heels,../data/RAW/images/56907.jpg
12845,Ant Kids Boys Arrow Maroon Tshirts,../data/RAW/images/12845.jpg
13997,Nike Men Solid Blue Sweatshirts,../data/RAW/images/13997.jpg
12079,W Women Printed Yellow Kurtas,../data/RAW/images/12079.jpg
19491,Levis Men Jazz Stripes Green Trunks,../data/RAW/images/19491.jpg
48233,United Colors of Benetton Men Black Sunglass,../data/RAW/images/48233.jpg
9114,Puma Unisex Ikonis 2 Black Sports Shoes,../data/RAW/images/9114.jpg
30329,Myntra Men Black Printed T-shirt,../data/RAW/images/30329.jpg
18543,Catwalk Women  Black Heels,../data/RAW/images/18543.jpg
29036,ADIDAS Men Printed Green T-shirt,../data/RAW/images/29036.jpg
35469,Catwalk Women Beads Multi Coloured Flats,../data/RAW/images/35469.jpg
47049,Shree Women Red & Blue Jodhpuri Salwar,../data/RAW/images/47049.jpg
27990,Jockey ZONE Men Charcoal Zone Briefs US17,../data/RAW/images/27990.jpg
17739,Puma Women Body Train White Sports Shoe,../data/RAW/images/17739.jpg
30927,Fabindia Women Red Ghera Crinkle Skirt,../data/RAW/images/30927.jpg
51910,Nyk Women Lavender Orchid Laptop Bag,../data/RAW/images/51910.jpg
13399,United Colors of Benetton Men Check Red Shirts,../data/RAW/images/13399.jpg
18771,Peter England Men Elite Grey Tie,../data/RAW/images/18771.jpg
14980,New Hide Men Solid Brown Belts,../data/RAW/images/14980.jpg
38376,Peter England Men Black Belt,../data/RAW/images/38376.jpg
24729,United Colors of Benetton Women Green T-shirt,../data/RAW/images/24729.jpg
56309,Biara Women Purple Swish Briefs STS 1003P,../data/RAW/images/56309.jpg
15852,Warner Bros Kids Unisex TJ Dance Canvas Grey Casual Shoes,../data/RAW/images/15852.jpg
1977,Tribord Mens Grey Cargo Shorts,../data/RAW/images/1977.jpg
58293,Jockey LCESCBRA Men Pack of 3 Socks 2004,../data/RAW/images/58293.jpg
20389,Baggit Women Praise Taj Brown Handbag,../data/RAW/images/20389.jpg
4439,Converse Unisex Strips White Canvas Shoe,../data/RAW/images/4439.jpg
23168,Mark Taylor Men Blue Printed T-shirt,../data/RAW/images/23168.jpg
28580,ADIDAS Originals Men Blue Dial Watch ADH2649,../data/RAW/images/28580.jpg
51548,Fastrack Women White Dial Watch,../data/RAW/images/51548.jpg
29452,Giordano Men Black Dial Watch,../data/RAW/images/29452.jpg
42963,French Connection Men Black Belt,../data/RAW/images/42963.jpg
48465,French Connection Women Blue Dress,../data/RAW/images/48465.jpg
23954,Provogue Men Printed Navy Blue Shirt,../data/RAW/images/23954.jpg
8690,Fastrack Unisex Sunglasses P089BR2,../data/RAW/images/8690.jpg
3278,Guerrilla Men's Vintage White T-shirt,../data/RAW/images/3278.jpg
22886,Woodland Men Khaki Casual Sandals,../data/RAW/images/22886.jpg
4861,Nike Men Arsenal Yellow Jersey,../data/RAW/images/4861.jpg
32228,Fabindia Women Printed Mustard Kurta,../data/RAW/images/32228.jpg
40608,Span Women Floral Printed Green Kurta,../data/RAW/images/40608.jpg
10178,United Colors of Benetton Men Bournie Brown Casual Shoes,../data/RAW/images/10178.jpg
11896,Franco Leone Men Formal Black Formal Shoes,../data/RAW/images/11896.jpg
36688,Spalding Men Grey Sports Sandals,../data/RAW/images/36688.jpg
59725,Avirate White Bra,../data/RAW/images/59725.jpg
11298,Wrangler Men Blue Floyd Jeans,../data/RAW/images/11298.jpg
53811,Ayaany Women Printed White Tunic,../data/RAW/images/53811.jpg
15638,Nike Men AS AD Club Pique Polo Black Tshirts,../data/RAW/images/15638.jpg
32826,iPanema Women Premium Grey Flats,../data/RAW/images/32826.jpg
25891,Femella Women Beige Top,../data/RAW/images/25891.jpg
45148,Casio Enticer Men Silver-Gold Analogue Multi-Dial Watch MTP-1300SG-7AVDF(A486),../data/RAW/images/45148.jpg
37568,Madagascar3 Infant Girls Pink  T-Shirt,../data/RAW/images/37568.jpg
24943,United Colors of Benetton Kids Girls White T-shirt,../data/RAW/images/24943.jpg
6538,Nike Men's Training Red T-shirt,../data/RAW/images/6538.jpg
3876,Wrangler Men's Greensboro Raw Edge Black T-shirt,../data/RAW/images/3876.jpg
48657,Lucera Women Silver Earrings,../data/RAW/images/48657.jpg
9570,John Miller Men Solid Light Blue Shirt,../data/RAW/images/9570.jpg
2198,ADIDAS Men's Sports Shoe,../data/RAW/images/2198.jpg
17953,Nike Unisex Knit Beanie Grey Skull Cap,../data/RAW/images/17953.jpg
26628,Puma Kids Unisex Future Cat Red Casual Shoes,../data/RAW/images/26628.jpg
16881,Police Women Casual Brown Sunglasses,../data/RAW/images/16881.jpg
49785,Little Miss Intimates Black Pyjama Set,../data/RAW/images/49785.jpg
28574,Nike Women Try Me Purple T-shirt,../data/RAW/images/28574.jpg
42997,Nike Men Purple Solarsoft Thong Flip Flops,../data/RAW/images/42997.jpg
55920,Colorbar Icy Pink Nail Lacquer 55,../data/RAW/images/55920.jpg
34917,Fabindia Blue Dupatta,../data/RAW/images/34917.jpg
43079,Nike Womens White Top,../data/RAW/images/43079.jpg
48491,French Connection Women Brown top,../data/RAW/images/48491.jpg
31459,Nike Men Football Black Shorts,../data/RAW/images/31459.jpg
8664,Fastrack Unisex Sport Black Sunglasses,../data/RAW/images/8664.jpg
49543,Rocia Women Rust Handbag,../data/RAW/images/49543.jpg
22872,Woodland Men Camel Casual Shoes,../data/RAW/images/22872.jpg
4895,Levis Kids Girl's Darla Pink Kidswear,../data/RAW/images/4895.jpg
39634,Nike Men Overplay White Sports Shoes,../data/RAW/images/39634.jpg
5947,Locomotive Men Black Checked Shirt,../data/RAW/images/5947.jpg
11862,Playboy Men Red & Blue Flip Flops,../data/RAW/images/11862.jpg
52339,ToniQ Women Black Lace Clutch,../data/RAW/images/52339.jpg
58603,ToniQ Women Multi Coloured Earrings Set,../data/RAW/images/58603.jpg
52937,FNF Printed Purple Sari,../data/RAW/images/52937.jpg
25059,Lino Perros Men Formal Purple Accessory Gift Set,../data/RAW/images/25059.jpg
45980,Tokyo Talkies Women Blue Printed Top,../data/RAW/images/45980.jpg
57479,ID Men Blue & Orange Casual Shoes,../data/RAW/images/57479.jpg
44852,Puma Men Grey Melange Ferrari T-shirt,../data/RAW/images/44852.jpg
25865,American Tourister Unisex Blue Backpack,../data/RAW/images/25865.jpg
5349,Artengo 522 C Men Whit Blue 09,../data/RAW/images/5349.jpg
33900,Citizen Men Black Dial Watch,../data/RAW/images/33900.jpg
28746,Aurelia Women Printed Magenta Kurta,../data/RAW/images/28746.jpg
34319,Myntra Men Rodeo Red T-shirt,../data/RAW/images/34319.jpg
46739,Timex Men Black Dial Watch,../data/RAW/images/46739.jpg
3882,Wrangler Men's University Broad Stripe Polo Green T-shirt,../data/RAW/images/3882.jpg
9584,Puma Unisex Ferrari LS Portable Black Bags,../data/RAW/images/9584.jpg
19001,ADIDAS Originals Women Trefoil Red Tshirt,../data/RAW/images/19001.jpg
16875,Idee Women Funky Eyewear Black Sunglasses,../data/RAW/images/16875.jpg
8456,Jealous 21 Women Jealous Rae Green Top Green Tops,../data/RAW/images/8456.jpg
42399,Flying Machine Women Pink T-shirt,../data/RAW/images/42399.jpg
33558,Wrangler Women Candy Striped Multi Coloured T-shirt,../data/RAW/images/33558.jpg
58869,Hakashi Men Blue Cufflinks,../data/RAW/images/58869.jpg
39062,Arrow Sport Men Red & White Striped T-shirt,../data/RAW/images/39062.jpg
11608,W Women Solid White Kurtas,../data/RAW/images/11608.jpg
41944,iPanema Women Pink Flip Flops,../data/RAW/images/41944.jpg
59187,Senorita Women Maroon Heels,../data/RAW/images/59187.jpg
22618,Nike Men Blue T-shirt,../data/RAW/images/22618.jpg
28322,Red Tape Men Casual Black Sandals,../data/RAW/images/28322.jpg
50238,Stoln Women Pink Handbag,../data/RAW/images/50238.jpg
13963,John Miller Men Stripes White Shirts,../data/RAW/images/13963.jpg
7846,Puma Men's Excitemo Black White Silver Shoe,../data/RAW/images/7846.jpg
19465,Quiksilver Men Navy Blue Check Shirt,../data/RAW/images/19465.jpg
2508,Numero Uno Men's Casual Brown Shoe,../data/RAW/images/2508.jpg
6994,Classic Polo Men's Dark Grey With Black Purple Stripes T-shirt,../data/RAW/images/6994.jpg
54698,Shree Women Black and White Printed Kurta,../data/RAW/images/54698.jpg
7248,Rockport Men's Anniello Black Shoe,../data/RAW/images/7248.jpg
27964,Jockey Men Black Innerwear Vest,../data/RAW/images/27964.jpg
28110,Jockey MODERN CLASSIC Men Olive Trunks 8009,../data/RAW/images/28110.jpg
8200,Locomotive Men Solid Lander Black T-Shirts,../data/RAW/images/8200.jpg
49127,Deborah Shine Tech Nuite Nail Polish 36,../data/RAW/images/49127.jpg
55578,Revlon Touch & Glow Ivory Matte Compact 04,../data/RAW/images/55578.jpg
19657,United Colors of Benetton Men Blue Printed T-shirt,../data/RAW/images/19657.jpg
46953,York Women Fantasia Perfume,../data/RAW/images/46953.jpg
47881,Murcia Women Black Handbag,../data/RAW/images/47881.jpg
27158,Mark Taylor Men White Shirt,../data/RAW/images/27158.jpg
18785,Peter England Men Elite Black Tie,../data/RAW/images/18785.jpg
50836,New Hide Men Black Belt,../data/RAW/images/50836.jpg
38382,Peter England Men Brown Belt,../data/RAW/images/38382.jpg
14974,New Hide Men Solid Black Belts,../data/RAW/images/14974.jpg
14148,Belmonte Men Formal Steel Cufflinks,../data/RAW/images/14148.jpg
58267,Baggit Women Bronze Handbag,../data/RAW/images/58267.jpg
1983,ADIDAS Women Graphic Blue T-shirt,../data/RAW/images/1983.jpg
44638,Nike Men Black Multicourt Sports Shoes,../data/RAW/images/44638.jpg
36218,Gini Jony Girls Pink Leggings,../data/RAW/images/36218.jpg
17150,U.S. Polo Assn. Men Solid Red Jacket,../data/RAW/images/17150.jpg
18924,Levi's Men Applique Work Red Tshirt,../data/RAW/images/18924.jpg
6507,Red Tape Men's Black Leather Formal Shoe,../data/RAW/images/6507.jpg
47620,Portia Women Black Flats,../data/RAW/images/47620.jpg
35200,Wildcraft Unisex Grey Backpack,../data/RAW/images/35200.jpg
3849,Wrangler Men's Make It Your Own T-shirt,../data/RAW/images/3849.jpg
16082,Mayhem Women Gradient Sunglasses MAYS-9004-103,../data/RAW/images/16082.jpg
30772,Fabindia Men Printed Mustard Kurta,../data/RAW/images/30772.jpg
43280,Murcia Women Beige Handbag,../data/RAW/images/43280.jpg
26617,Puma Men Redon Move White Casual Shoes,../data/RAW/images/26617.jpg
12422,Timberland Women Casual Pink Casual Shoes,../data/RAW/images/12422.jpg
3075,Tantra Women's Green Flower Heart Yellow T-shirt,../data/RAW/images/3075.jpg
32025,Playboy Men Cream Socks,../data/RAW/images/32025.jpg
56560,Streetwear Nude Shimmer Lip Gloss 53,../data/RAW/images/56560.jpg
44899,Puma Men Black Polo Neck T-shirt,../data/RAW/images/44899.jpg
40405,Tonga Women Black Dress,../data/RAW/images/40405.jpg
59528,Lucera Silver Earrings,../data/RAW/images/59528.jpg
15607,Nike Men Sptcasl Grey Polo T-Shirts,../data/RAW/images/15607.jpg
36485,Spinn Men Newport Black Shoes,../data/RAW/images/36485.jpg
4250,Probase Men's Mirror On The Green T-shirt,../data/RAW/images/4250.jpg
45177,CASIO ENTICER Men Black Dial Analogue Watch A590,../data/RAW/images/45177.jpg
37557,Madagascar 3 Infant Girls White Mittens,../data/RAW/images/37557.jpg
5382,Quechua Arpenaz  300,../data/RAW/images/5382.jpg
11095,Scullers Women Knit Black Sweaters,../data/RAW/images/11095.jpg
56752,Horsefly Men Charcoal T-shirt,../data/RAW/images/56752.jpg
32217,Fabindia Women Printed Maroon Kurta,../data/RAW/images/32217.jpg
40637,Span Women Green Kurta,../data/RAW/images/40637.jpg
24372,Folklore Women Purple  Kurta,../data/RAW/images/24372.jpg
10147,Rockport Men Ed Plaintoe Black Formal Shoes,../data/RAW/images/10147.jpg
4062,Myntra Men's India Is Known For Black T-shirt,../data/RAW/images/4062.jpg
45345,Cobblerz Women Red Sandals,../data/RAW/images/45345.jpg
21600,Urban Yoga Men Solid Navy Blue Track Pants,../data/RAW/images/21600.jpg
37765,John Players Men Yellow Check Shirt,../data/RAW/images/37765.jpg
6735,Puma Men Mid CVS Navy Blue Shoes,../data/RAW/images/6735.jpg
47412,Baggit Women Orange Sling Bag,../data/RAW/images/47412.jpg
17362,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,../data/RAW/images/17362.jpg
23157,Mark Taylor Men Blue Printed T-shirt,../data/RAW/images/23157.jpg
51577,Fastrack Men Red Dial Watch,../data/RAW/images/51577.jpg
35032,Fabindia Women Green Stole,../data/RAW/images/35032.jpg
30540,Nike Unisex Sports Black Socks,../data/RAW/images/30540.jpg
49588,Catwalk Women Black Heels,../data/RAW/images/49588.jpg
3247,Puma Men Match Black White Shoe,../data/RAW/images/3247.jpg
26425,Turtle Men Check Red Shirt,../data/RAW/images/26425.jpg
12610,Jealous 21 Women Printed Purple Tops,../data/RAW/images/12610.jpg
24716,Puma Men  Jiff Black Sandals,../data/RAW/images/24716.jpg
56336,Fastrack Men Black Watch,../data/RAW/images/56336.jpg
41381,Wrangler Women Black Katie Top,../data/RAW/images/41381.jpg
1948,Puma Mens Keyboard Sidebar Black Polo T-shirt,../data/RAW/images/1948.jpg
37301,Casio Enticer Women Black Analogue Watches (A531) LTP-2083L-1AVDF,../data/RAW/images/37301.jpg
4406,John Lenon Men's Working Class Hero Black T-shirt,../data/RAW/images/4406.jpg
45721,Reebok Men Avengers Pack of 2 Deos,../data/RAW/images/45721.jpg
52796,JAG Men Black Leather Wallet,../data/RAW/images/52796.jpg
15051,Franco Leone Men Black Formal Shoe,../data/RAW/images/15051.jpg
21264,Skybags Unisex Blue Backpack,../data/RAW/images/21264.jpg
35456,Doodle Boys Printed Grey T-shirt,../data/RAW/images/35456.jpg
7283,Beatles Men's Let It Be Faded Blue Melange T-shirt,../data/RAW/images/7283.jpg
34584,Tonga Women Teal Top,../data/RAW/images/34584.jpg
6351,Crocs Kids Red Clogs,../data/RAW/images/6351.jpg
47076,Shree Women Black Printed Patiala,../data/RAW/images/47076.jpg
17706,Vans unisex Old Skool Grey Casual Shoes,../data/RAW/images/17706.jpg
30918,Fabindia Women Beige Harem Pants,../data/RAW/images/30918.jpg
23533,Dunhill Pursuit Men Perfume,../data/RAW/images/23533.jpg
29835,Basics Men Brown Checked Slim Fit Shirt,../data/RAW/images/29835.jpg
3623,Puma Men's Neon Cat Black Yellow Flip Flop,../data/RAW/images/3623.jpg
26041,John Miller Men White Shirt,../data/RAW/images/26041.jpg
46998,Shree Women Brown Kurta,../data/RAW/images/46998.jpg
12274,Genesis Men Solid Navy Blue Shirts,../data/RAW/images/12274.jpg
27193,Catwalk Women Blue Flats,../data/RAW/images/27193.jpg
30124,Flying Machine Men Green Polo T-shirt,../data/RAW/images/30124.jpg
46396,ADIDAS Men Blue & Black Check Shirt,../data/RAW/images/46396.jpg
35664,U.S. Polo Assn. Men Black Sandals,../data/RAW/images/35664.jpg
51321,Wildcraft Unisex Red & Black Backpack,../data/RAW/images/51321.jpg
9917,Puma Unisex Ferrari LS Portable Red Bags,../data/RAW/images/9917.jpg
17534,Mark Taylor Men Solid Blue Shirt,../data/RAW/images/17534.jpg
6163,ADIDAS Men's Tread Flip Flop,../data/RAW/images/6163.jpg
47244,Playboy Men Blue Shoes,../data/RAW/images/47244.jpg
26273,Proline Men Green Polo T-shirt,../data/RAW/images/26273.jpg
12046,Spykar Men Check Yellow Shirts,../data/RAW/images/12046.jpg
42736,Rocia Women Black Sandals,../data/RAW/images/42736.jpg
3411,Myntra Women's Work Hard/ Smart T-shirt,../data/RAW/images/3411.jpg
30316,Myntra Men Deadly Pirate Pink T-shirt,../data/RAW/images/30316.jpg
54653,Fastrack Women White Dial Watch,../data/RAW/images/54653.jpg
13194,Puma Women Wirko White Casual Shoes,../data/RAW/images/13194.jpg
24524,Mother Earth Men Black Shirt,../data/RAW/images/24524.jpg
10711,Nike Women White Casual T-shirt,../data/RAW/images/10711.jpg
33593,Wrangler Men Summer Throwdown White T-shirt,../data/RAW/images/33593.jpg
32441,ADIDAS Men Navy Blue Polo T-shirt,../data/RAW/images/32441.jpg
59970,Avirate Mushroom Brown Dress,../data/RAW/images/59970.jpg
56104,Colorbar Star Metal Astral Lip Gloss 007,../data/RAW/images/56104.jpg
37133,Wills Lifestyle Men ClubLife Black Shirt,../data/RAW/images/37133.jpg
20184,Wrangler Men Check Green Shirt,../data/RAW/images/20184.jpg
53476,Amante Mushroom Brown Medium-Coverage Bra BCSB01,../data/RAW/images/53476.jpg
38947,Gini and Jony Girls Printed Green Top,../data/RAW/images/38947.jpg
39895,ADIDAS Men Navy Blue Corona Sports Shoes,../data/RAW/images/39895.jpg
15263,ADIDAS Originals Women Superstar 2 Black Casual Shoes,../data/RAW/images/15263.jpg
21056,Clarks Men Black Sandals,../data/RAW/images/21056.jpg
56938,HM Women Brown Heels,../data/RAW/images/56938.jpg
4634,ADIDAS Men's Adi Ultra Low White Navy Shoe,../data/RAW/images/4634.jpg
33755,Vero Moda Women Green Top,../data/RAW/images/33755.jpg
57210,Kraus Jeans Women Blue Jeggings,../data/RAW/images/57210.jpg
11405,United Colors Of Benetton Men Light Winter White T-Shirts,../data/RAW/images/11405.jpg
25630,Fastrack Women Steel Watch,../data/RAW/images/25630.jpg
15899,Warner Bros Kids Unisex TJ Happy Canvas Orange Casual Shoes,../data/RAW/images/15899.jpg
20342,Proline Men Solid Purple Sweatshirt,../data/RAW/images/20342.jpg
58258,Baggit Women Blue Purse,../data/RAW/images/58258.jpg
5520,Probase Men's Away To Glory White T-shirt,../data/RAW/images/5520.jpg
36227,Nike Men Air Ralston Mid Lite Brown Shoes,../data/RAW/images/36227.jpg
21290,Allen Solly Women Oversized Sunglasses AS205-C3,../data/RAW/images/21290.jpg
49924,Fabindia Green Maheshwari Maheshwari Zari Saree,../data/RAW/images/49924.jpg
16620,Probase Men Stripes Red Shirt,../data/RAW/images/16620.jpg
26889,Jealous 21 Women Printed Lavender Top,../data/RAW/images/26889.jpg
46150,Adrika Women Red Necklace,../data/RAW/images/46150.jpg
7277,Batman Men's Logo Neon Glow Black T-shirt,../data/RAW/images/7277.jpg
34570,Tonga Women Printed Black Dress,../data/RAW/images/34570.jpg
50035,Hanes Women White Cotton Lined SoftCup Wirefree Bra,../data/RAW/images/50035.jpg
49118,Deborah Pink 24 Power 07 Lipstick,../data/RAW/images/49118.jpg
55547,Revlon Mauve Spark Colorstay Sparkling Eyeliner,../data/RAW/images/55547.jpg
19668,United Colors of Benetton Men Blue Printed Sweatshirt,../data/RAW/images/19668.jpg
13352,Timberland Men Jeunes Brown Casual Shoes,../data/RAW/images/13352.jpg
54495,Lino Perros Women Black Handbag,../data/RAW/images/54495.jpg
2705,Disney Kids Girl's Blue Pooh Blouse Kidswear,../data/RAW/images/2705.jpg
43422,SPYKAR Men Blue Slim Fit Jeans,../data/RAW/images/43422.jpg
46362,Locomotive Men Lavender And Grey Check Shirt,../data/RAW/images/46362.jpg
7045,Numero Uno Men's Olive Brown Shoe,../data/RAW/images/7045.jpg
35690,U.S. Polo Assn. Men Navy Blue Shoes,../data/RAW/images/35690.jpg
22627,Nike Men White Sweater,../data/RAW/images/22627.jpg
16412,Levis Men Red & Cream Striped Shirt,../data/RAW/images/16412.jpg
8831,Spykar Men Navy Blue Polo T-Shirts,../data/RAW/images/8831.jpg
50207,Stoln Women Black Sunglasses,../data/RAW/images/50207.jpg
6197,UCB Men's Logo Chest Green T-shirt,../data/RAW/images/6197.jpg
34742,Puma Men Vedano Black Shoes,../data/RAW/images/34742.jpg
26287,Proline Men Blue T-shirt with Printed Detail,../data/RAW/images/26287.jpg
7879,Proline Men Grey Comfort Fit Sports Shorts,../data/RAW/images/7879.jpg
13160,Puma Women MC Pink Tshirts,../data/RAW/images/13160.jpg
18588,Puma Men Lifestyle Pack of 3 Socks,../data/RAW/images/18588.jpg
27355,Tantra Women Circles Green T-shirt,../data/RAW/images/27355.jpg
57022,Jockey MC Men Grey Rio Briefs 8033,../data/RAW/images/57022.jpg
40095,ADIDAS Men Black Shorts,../data/RAW/images/40095.jpg
58856,Hakashi Men Black Cufflinks,../data/RAW/images/58856.jpg
59984,Avirate Women Purple Dress,../data/RAW/images/59984.jpg
11637,Puma Men Slim Pedal Rose Gold Black Watches,../data/RAW/images/11637.jpg
25402,Nike Men Striped Manchester United Red Scarf,../data/RAW/images/25402.jpg
44435,Gliders Men Black Shoes,../data/RAW/images/44435.jpg
5712,Reebok Men's Lochraven Silver Black Shoe,../data/RAW/images/5712.jpg
20170,Wrangler Men Thin Khaki Shirt,../data/RAW/images/20170.jpg
14345,Nike Men Free Run +2 Grey Sports Shoes,../data/RAW/images/14345.jpg
15297,ADIDAS Originals Unisex  FT Grey Shoulderbag,../data/RAW/images/15297.jpg
39861,Gini and Jony Boys Polo Green T-Shirt,../data/RAW/images/39861.jpg
36015,OTLS Men Black Leather Belt,../data/RAW/images/36015.jpg
50663,Chromozome Men Black Soccer Shorts,../data/RAW/images/50663.jpg
28779,Aurelia Women Printed Green Kurti,../data/RAW/images/28779.jpg
34326,Myntra Men Circuit Thrash Red T-shirt,../data/RAW/images/34326.jpg
46706,Rasasi Women Jewel Perfume,../data/RAW/images/46706.jpg
7421,W Women U Neck Short Sleeve Blue Kurta,../data/RAW/images/7421.jpg
19802,U.S. Polo Assn. Men Printed Grey Tshirt,../data/RAW/images/19802.jpg
22243,ID Men White Casual Shoes,../data/RAW/images/22243.jpg
16076,Belkin Unisex Pace Tall Messenger Black Netbook Bag,../data/RAW/images/16076.jpg
17998,Puma Men Graphic Tee Red Tshirt,../data/RAW/images/17998.jpg
30786,Fabindia Men Olive Printed Kurta,../data/RAW/images/30786.jpg
2153,Basics Men Blue & Yellow Polo T-shirt,../data/RAW/images/2153.jpg
13504,Chimp Men Kutta Pyjama White Tshirts,../data/RAW/images/13504.jpg
27731,Murcia Women Black Handbag,../data/RAW/images/27731.jpg
31654,Indigo Nation Men Black Shirt,../data/RAW/images/31654.jpg
8469,Scullers For Her Women Lace Black Tunics,../data/RAW/images/8469.jpg
3081,Probase Men's Bike Grey T-shirt,../data/RAW/images/3081.jpg
52908,FNF Blue Sari,../data/RAW/images/52908.jpg
41523,Basics Men Set of 3 Socks,../data/RAW/images/41523.jpg
56594,Streetwear Stay On Mineral Goddess Eye Shadow,../data/RAW/images/56594.jpg
11253,Indigo Nation Men Tro Olive Trousers,../data/RAW/images/11253.jpg
